timestamp,day,slot,meter_id,totaliser_kl,interval_gross_kl,temp_c,density_15c,vcf,interval_net_kl15,n_trucks
2026-02-15 06:00:00,45,0,LB-05,3309.955,9.6581,20.27,831.65,0.995462,9.6142,1
2026-02-15 06:00:00,45,0,LB-06,3151.642,15.1383,19.66,832.4,0.995998,15.0778,1
2026-02-15 06:00:00,45,0,LB-07,3318.973,11.5947,20.29,830.61,0.995437,11.5418,1
2026-02-15 06:00:00,45,0,LB-08,3128.701,44.7045,20.05,832.31,0.995662,44.5105,4
2026-02-15 06:00:00,45,0,LB-09,3148.704,11.4922,20.3,833.15,0.995457,11.44,1
2026-02-15 06:00:00,45,0,LB-10,3106.993,9.208,20.86,832.42,0.994963,9.1616,1
2026-02-15 14:00:00,45,1,LB-01,3173.126,26.5429,28.57,833.71,0.988352,26.2337,2
2026-02-15 14:00:00,45,1,LB-02,3163.635,25.1124,28.11,832.7,0.988726,24.8292,2
2026-02-15 14:00:00,45,1,LB-03,3239.835,24.1078,28.01,832.89,0.988812,23.8381,2
2026-02-15 14:00:00,45,1,LB-04,3318.746,22.0347,28.36,831.67,0.988476,21.7807,2
2026-02-15 14:00:00,45,1,LB-05,3351.363,41.4079,28.38,832.29,0.988477,40.9307,3
2026-02-15 14:00:00,45,1,LB-06,3170.915,19.2731,28.1,830.94,0.988682,19.0549,2
2026-02-15 14:00:00,45,1,LB-07,3348.529,29.5566,28.03,833.0,0.988802,29.2256,2
2026-02-15 14:00:00,45,1,LB-08,3163.282,34.5815,27.96,832.78,0.988851,34.1959,3
2026-02-15 14:00:00,45,1,LB-09,3171.197,22.4928,28.19,831.4,0.988617,22.2367,2
2026-02-15 14:00:00,45,1,LB-10,3142.425,35.4322,28.03,831.43,0.988758,35.0339,3
2026-02-15 22:00:00,45,2,LB-01,3185.867,12.7412,23.73,832.35,0.992489,12.6455,1
2026-02-15 22:00:00,45,2,LB-02,3173.884,10.249,23.23,831.02,0.992903,10.1763,1
2026-02-15 22:00:00,45,2,LB-03,3261.618,21.7826,23.5,831.77,0.992678,21.6231,2
2026-02-15 22:00:00,45,2,LB-04,3334.821,16.075,23.23,832.24,0.992924,15.9613,1
2026-02-15 22:00:00,45,2,LB-05,3366.558,15.1946,23.41,831.75,0.992753,15.0845,1
2026-02-15 22:00:00,45,2,LB-06,3184.84,13.9254,23.06,832.69,0.993073,13.8289,1
2026-02-15 22:00:00,45,2,LB-07,3373.218,24.6885,23.75,831.76,0.992464,24.5025,2
2026-02-15 22:00:00,45,2,LB-08,3176.491,13.2088,23.42,832.6,0.992764,13.1132,1
2026-02-15 22:00:00,45,2,LB-09,3182.947,11.7502,23.07,831.38,0.993041,11.6684,1
2026-02-15 22:00:00,45,2,LB-10,3159.139,16.7138,23.45,830.76,0.992705,16.5919,1
2026-02-16 06:00:00,46,0,LB-01,3191.953,6.0857,20.42,832.71,0.995348,6.0574,1
2026-02-16 06:00:00,46,0,LB-02,3190.031,16.146,21.0,831.34,0.994831,16.0626,1
2026-02-16 06:00:00,46,0,LB-03,3293.672,32.0539,20.16,832.37,0.995563,31.9116,3
2026-02-16 06:00:00,46,0,LB-04,3369.966,35.1451,20.3,831.64,0.995434,34.9846,3
2026-02-16 06:00:00,46,0,LB-05,3393.534,26.9767,20.61,832.0,0.995174,26.8465,2
2026-02-16 06:00:00,46,0,LB-06,3202.409,17.5691,20.77,832.69,0.995041,17.482,1
2026-02-16 06:00:00,46,0,LB-07,3405.896,32.678,20.44,830.28,0.995301,32.5244,3
2026-02-16 06:00:00,46,0,LB-08,3216.046,39.5547,21.02,832.57,0.99483,39.3502,3
2026-02-16 06:00:00,46,0,LB-09,3194.954,12.007,20.5,831.91,0.995271,11.9502,1
2026-02-16 06:00:00,46,0,LB-10,3175.146,16.0063,20.28,833.11,0.995473,15.9338,1
2026-02-16 14:00:00,46,1,LB-01,3252.881,60.9282,27.22,830.31,0.989427,60.284,5
2026-02-16 14:00:00,46,1,LB-02,3204.974,14.9439,26.89,833.25,0.989787,14.7913,1
2026-02-16 14:00:00,46,1,LB-03,3332.229,38.5571,27.54,832.64,0.989211,38.1411,3
2026-02-16 14:00:00,46,1,LB-04,3399.281,29.3149,27.2,831.57,0.989482,29.0066,2
2026-02-16 14:00:00,46,1,LB-05,3416.136,22.6018,27.4,832.88,0.98934,22.3609,2
2026-02-16 14:00:00,46,1,LB-06,3241.484,39.0749,27.48,832.15,0.989255,38.655,3
2026-02-16 14:00:00,46,1,LB-07,3433.019,27.1236,27.01,832.54,0.989663,26.8432,2
2026-02-16 14:00:00,46,1,LB-08,3250.176,34.1304,27.5,832.27,0.989237,33.7631,3
2026-02-16 14:00:00,46,1,LB-09,3212.146,17.1914,27.21,831.48,0.989467,17.0103,1
2026-02-16 14:00:00,46,1,LB-10,3200.651,25.5056,27.47,831.56,0.989242,25.2312,2
2026-02-16 22:00:00,46,2,LB-01,3274.962,22.0812,22.65,832.27,0.993424,21.936,2
2026-02-16 22:00:00,46,2,LB-02,3218.955,13.9805,22.62,832.17,0.993442,13.8888,1
2026-02-16 22:00:00,46,2,LB-03,3345.784,13.5553,22.76,832.11,0.993324,13.4648,1
2026-02-16 22:00:00,46,2,LB-04,3410.952,11.6712,22.87,832.12,0.993227,11.5922,1
2026-02-16 22:00:00,46,2,LB-05,3442.382,26.2461,23.08,832.12,0.993051,26.0638,2
2026-02-16 22:00:00,46,2,LB-06,3252.661,11.1768,22.17,832.22,0.993835,11.1079,1
2026-02-16 22:00:00,46,2,LB-07,3444.333,11.3138,23.13,832.86,0.993016,11.2348,1
2026-02-16 22:00:00,46,2,LB-08,3261.808,11.6321,22.74,831.41,0.993326,11.5545,1
2026-02-16 22:00:00,46,2,LB-09,3228.793,16.647,22.8,831.72,0.993279,16.5351,1
2026-02-16 22:00:00,46,2,LB-10,3216.599,15.9478,22.79,831.8,0.99329,15.8408,1
2026-02-17 06:00:00,47,0,LB-01,3284.119,9.1571,20.34,832.25,0.995408,9.115,1
2026-02-17 06:00:00,47,0,LB-02,3230.421,11.4664,20.6,832.08,0.995183,11.4112,1
2026-02-17 06:00:00,47,0,LB-03,3353.616,7.8318,20.08,831.5,0.995622,7.7975,1
2026-02-17 06:00:00,47,0,LB-04,3424.701,13.7489,19.73,832.62,0.995937,13.693,1
2026-02-17 06:00:00,47,0,LB-05,3466.65,24.2673,19.97,830.91,0.995719,24.1634,2
2026-02-17 06:00:00,47,0,LB-06,3286.795,34.1338,20.0,832.5,0.995705,33.9872,3
2026-02-17 06:00:00,47,0,LB-07,3466.145,21.812,20.38,832.55,0.995382,21.7112,2
2026-02-17 06:00:00,47,0,LB-08,3275.325,13.5163,20.3,833.16,0.995454,13.4548,1
2026-02-17 06:00:00,47,0,LB-09,3237.965,9.1725,20.26,832.9,0.995484,9.1311,1
2026-02-17 06:00:00,47,0,LB-10,3238.211,21.6122,19.99,832.02,0.995711,21.5195,2
2026-02-17 14:00:00,47,1,LB-01,3313.06,28.9407,28.72,832.18,0.988183,28.5987,2
2026-02-17 14:00:00,47,1,LB-02,3271.172,40.751,29.34,831.68,0.987631,40.2469,3
2026-02-17 14:00:00,47,1,LB-03,3377.018,23.4019,28.91,832.16,0.988017,23.1215,2
2026-02-17 14:00:00,47,1,LB-04,3439.22,14.5193,28.89,831.9,0.988022,14.3454,1
2026-02-17 14:00:00,47,1,LB-05,3497.682,31.0318,29.26,831.8,0.987702,30.6501,3
2026-02-17 14:00:00,47,1,LB-06,3325.27,38.4754,29.03,832.28,0.987915,38.0104,3
2026-02-17 14:00:00,47,1,LB-07,3502.562,36.4169,29.09,831.56,0.98784,35.974,3
2026-02-17 14:00:00,47,1,LB-08,3315.108,39.7833,28.79,833.11,0.988149,39.3118,3
2026-02-17 14:00:00,47,1,LB-09,3292.844,54.8789,29.52,831.61,0.987475,54.1915,5
2026-02-17 14:00:00,47,1,LB-10,3272.287,34.0763,29.31,832.33,0.987674,33.6563,3
2026-02-17 22:00:00,47,2,LB-01,3336.431,23.3712,23.47,831.32,0.9927,23.2006,2
2026-02-17 22:00:00,47,2,LB-02,3287.183,16.0107,23.0,833.58,0.993142,15.9008,1
2026-02-17 22:00:00,47,2,LB-03,3383.701,6.6836,23.38,832.77,0.9928,6.6355,1
2026-02-17 22:00:00,47,2,LB-04,3450.785,11.5643,23.06,832.12,0.993068,11.4841,1
2026-02-17 22:00:00,47,2,LB-05,3515.788,18.1064,23.23,831.58,0.992912,17.9781,1
2026-02-17 22:00:00,47,2,LB-06,3350.611,25.3409,22.91,833.38,0.993214,25.1689,2
2026-02-17 22:00:00,47,2,LB-07,3531.718,29.1564,23.27,831.96,0.992878,28.9488,2
2026-02-17 22:00:00,47,2,LB-08,3331.932,16.8245,22.85,832.37,0.993247,16.7109,1
2026-02-17 22:00:00,47,2,LB-09,3301.963,9.119,23.12,831.84,0.99301,9.0553,1
2026-02-17 22:00:00,47,2,LB-10,3282.95,10.662,23.43,832.33,0.99275,10.5847,1
2026-02-18 06:00:00,48,0,LB-01,3369.828,33.3973,20.74,832.69,0.995068,33.2326,3
2026-02-18 06:00:00,48,0,LB-02,3309.23,22.0472,20.45,832.08,0.995311,21.9438,2
2026-02-18 06:00:00,48,0,LB-03,3414.487,30.7853,20.23,832.37,0.995506,30.647,3
2026-02-18 06:00:00,48,0,LB-04,3481.593,30.8079,20.8,831.45,0.995008,30.6541,3
2026-02-18 06:00:00,48,0,LB-05,3527.107,11.3193,20.66,832.25,0.995134,11.2643,1
2026-02-18 06:00:00,48,0,LB-06,3376.749,26.1379,20.91,832.4,0.994919,26.0051,2
2026-02-18 06:00:00,48,0,LB-07,3564.529,32.8105,20.24,831.26,0.995483,32.6624,3
2026-02-18 06:00:00,48,0,LB-08,3351.273,19.3408,20.89,832.11,0.994937,19.2429,2
2026-02-18 06:00:00,48,0,LB-09,3327.942,25.9784,20.33,831.78,0.995411,25.8592,2
2026-02-18 06:00:00,48,0,LB-10,3315.662,32.713,20.31,832.18,0.995435,32.5636,3
2026-02-18 14:00:00,48,1,LB-01,3420.079,50.251,28.6,832.04,0.988282,49.6622,4
2026-02-18 14:00:00,48,1,LB-02,3325.507,16.2766,27.68,831.37,0.989058,16.0985,1
2026-02-18 14:00:00,48,1,LB-03,3441.066,26.5797,28.47,832.24,0.988396,26.2713,2
2026-02-18 14:00:00,48,1,LB-04,3506.695,25.1022,27.74,832.15,0.989031,24.8269,2
2026-02-18 14:00:00,48,1,LB-05,3547.95,20.8432,27.88,831.37,0.988882,20.6114,2
2026-02-18 14:00:00,48,1,LB-06,3425.912,49.1632,28.17,832.07,0.988657,48.6055,4
2026-02-18 14:00:00,48,1,LB-07,3599.058,34.5286,28.57,831.71,0.988295,34.1244,3
2026-02-18 14:00:00,48,1,LB-08,3373.63,22.3569,28.52,832.26,0.988358,22.0966,2
2026-02-18 14:00:00,48,1,LB-09,3370.196,42.2549,27.68,831.16,0.989053,41.7924,3
2026-02-18 14:00:00,48,1,LB-10,3339.415,23.7528,27.8,832.37,0.988977,23.4909,2
2026-02-18 22:00:00,48,2,LB-01,3437.696,17.6165,23.73,832.11,0.992483,17.4841,1
2026-02-18 22:00:00,48,2,LB-02,3341.652,16.1447,23.49,831.83,0.992687,16.0267,1
2026-02-18 22:00:00,48,2,LB-03,3462.422,21.3553,23.48,832.55,0.992708,21.1996,2
2026-02-18 22:00:00,48,2,LB-04,3518.066,11.3708,23.78,832.88,0.992462,11.285,1
2026-02-18 22:00:00,48,2,LB-05,3556.099,8.1481,23.3,831.56,0.992852,8.0899,1
2026-02-18 22:00:00,48,2,LB-06,3436.543,10.6305,23.49,832.7,0.992703,10.5529,1
2026-02-18 22:00:00,48,2,LB-07,3605.818,6.7607,23.68,832.25,0.99253,6.7102,1
2026-02-18 22:00:00,48,2,LB-08,3407.149,33.5186,23.81,832.32,0.992423,33.2646,3
2026-02-18 22:00:00,48,2,LB-09,3386.569,16.3724,23.51,832.0,0.992678,16.2525,1
2026-02-18 22:00:00,48,2,LB-10,3350.48,11.0651,24.0,830.25,0.992222,10.979,1
2026-02-19 06:00:00,49,0,LB-01,3462.683,24.9869,21.36,830.18,0.994504,24.8495,2
2026-02-19 06:00:00,49,0,LB-02,3390.932,49.2802,21.3,831.95,0.994579,49.0131,4
2026-02-19 06:00:00,49,0,LB-03,3493.513,31.0917,21.35,832.53,0.994542,30.922,3
2026-02-19 06:00:00,49,0,LB-04,3534.976,16.9107,21.51,832.94,0.994415,16.8163,1
2026-02-19 06:00:00,49,0,LB-05,3565.526,9.4278,21.36,832.03,0.994525,9.3762,1
2026-02-19 06:00:00,49,0,LB-06,3453.674,17.1309,21.16,832.3,0.994707,17.0403,1
2026-02-19 06:00:00,49,0,LB-07,3622.394,16.5753,21.79,831.81,0.994152,16.4784,1
2026-02-19 06:00:00,49,0,LB-08,3438.229,31.0805,21.3,832.17,0.99458,30.912,3
2026-02-19 06:00:00,49,0,LB-09,3409.616,23.0473,21.37,832.71,0.994528,22.9211,2
2026-02-19 06:00:00,49,0,LB-10,3374.786,24.3062,21.1,831.39,0.994741,24.1783,2
2026-02-19 14:00:00,49,1,LB-01,3493.264,30.5811,28.61,832.46,0.988282,30.2227,3
2026-02-19 14:00:00,49,1,LB-02,3422.993,32.0611,29.69,831.14,0.987309,31.6542,3
2026-02-19 14:00:00,49,1,LB-03,3524.932,31.4188,28.75,832.48,0.988167,31.0471,3
2026-02-19 14:00:00,49,1,LB-04,3560.513,25.5367,28.84,832.35,0.988085,25.2324,2
2026-02-19 14:00:00,49,1,LB-05,3588.326,22.8001,28.91,832.07,0.988016,22.5268,2
2026-02-19 14:00:00,49,1,LB-06,3483.471,29.797,29.05,832.05,0.987894,29.4363,2
2026-02-19 14:00:00,49,1,LB-07,3645.662,23.2683,28.89,831.07,0.987999,22.9891,2
2026-02-19 14:00:00,49,1,LB-08,3459.483,21.2543,28.4,832.56,0.988467,21.0091,2
2026-02-19 14:00:00,49,1,LB-09,3456.719,47.1029,28.77,832.27,0.988139,46.5442,4
2026-02-19 14:00:00,49,1,LB-10,3402.404,27.6178,29.29,831.67,0.987675,27.2774,2
2026-02-19 22:00:00,49,2,LB-01,3516.432,23.1682,24.84,831.6,0.991523,22.9718,2
2026-02-19 22:00:00,49,2,LB-02,3441.797,18.8045,24.61,831.22,0.991714,18.6487,2
2026-02-19 22:00:00,49,2,LB-03,3537.584,12.6514,24.58,831.42,0.991739,12.5469,1
2026-02-19 22:00:00,49,2,LB-04,3587.713,27.1996,24.73,832.55,0.991632,26.9719,2
2026-02-19 22:00:00,49,2,LB-05,3603.73,15.4038,24.93,832.59,0.991464,15.2723,1
2026-02-19 22:00:00,49,2,LB-06,3495.391,11.9201,24.82,831.85,0.991538,11.8192,1
2026-02-19 22:00:00,49,2,LB-07,3654.45,8.7885,24.74,832.54,0.991623,8.7149,1
2026-02-19 22:00:00,49,2,LB-08,3475.354,15.8704,24.76,832.78,0.991615,15.7373,1
2026-02-19 22:00:00,49,2,LB-09,3481.05,24.3315,24.97,831.65,0.99141,24.1224,2
2026-02-19 22:00:00,49,2,LB-10,3414.866,12.462,24.59,832.73,0.991761,12.3594,1
2026-02-20 06:00:00,50,0,LB-01,3546.441,30.0086,22.28,831.35,0.993729,29.8204,2
2026-02-20 06:00:00,50,0,LB-02,3457.165,15.3681,22.13,831.42,0.993855,15.2736,1
2026-02-20 06:00:00,50,0,LB-03,3547.652,10.0683,22.55,833.61,0.993525,10.0031,1
2026-02-20 06:00:00,50,0,LB-04,3607.717,20.0047,21.98,831.84,0.993996,19.8846,2
2026-02-20 06:00:00,50,0,LB-05,3619.872,16.1415,22.6,832.27,0.993466,16.0361,1
2026-02-20 06:00:00,50,0,LB-06,3511.519,16.1287,22.74,831.88,0.993338,16.0213,1
2026-02-20 06:00:00,50,0,LB-07,3676.346,21.8955,22.23,831.74,0.993774,21.7591,2
2026-02-20 06:00:00,50,0,LB-08,3488.878,13.5243,22.44,832.0,0.993599,13.4377,1
2026-02-20 06:00:00,50,0,LB-09,3512.268,31.2177,22.38,833.08,0.993669,31.0201,3
2026-02-20 06:00:00,50,0,LB-10,3442.755,27.889,22.23,831.46,0.99377,27.7153,2
2026-02-20 14:00:00,50,1,LB-01,3580.059,33.6187,30.62,831.31,0.986508,33.1651,3
2026-02-20 14:00:00,50,1,LB-02,3501.513,44.3476,30.33,832.13,0.986787,43.7616,4
2026-02-20 14:00:00,50,1,LB-03,3576.127,28.4751,30.26,831.48,0.986829,28.1001,2
2026-02-20 14:00:00,50,1,LB-04,3659.123,51.4061,30.32,832.71,0.986815,50.7283,4
2026-02-20 14:00:00,50,1,LB-05,3648.318,28.4462,29.97,832.54,0.987108,28.0795,2
2026-02-20 14:00:00,50,1,LB-06,3542.115,30.5959,30.07,831.25,0.986985,30.1977,3
2026-02-20 14:00:00,50,1,LB-07,3705.942,29.5958,30.37,832.93,0.986781,29.2046,2
2026-02-20 14:00:00,50,1,LB-08,3517.407,28.529,30.52,831.97,0.986617,28.1472,2
2026-02-20 14:00:00,50,1,LB-09,3532.209,19.9405,30.09,832.32,0.986997,19.6812,2
2026-02-20 14:00:00,50,1,LB-10,3479.046,36.2912,29.89,830.4,0.987113,35.8235,3
2026-02-20 22:00:00,50,2,LB-01,3592.2,12.1403,23.5,830.13,0.992652,12.0511,1
2026-02-20 22:00:00,50,2,LB-02,3510.986,9.4734,24.02,832.06,0.992236,9.3998,1
2026-02-20 22:00:00,50,2,LB-03,3598.845,22.7184,23.66,832.0,0.992545,22.5491,2
2026-02-20 22:00:00,50,2,LB-04,3682.116,22.9923,23.96,832.28,0.992292,22.8151,2
2026-02-20 22:00:00,50,2,LB-05,3661.067,12.7493,24.06,830.96,0.992177,12.6495,1
2026-02-20 22:00:00,50,2,LB-06,3560.769,18.6539,23.74,832.55,0.992484,18.5137,2
2026-02-20 22:00:00,50,2,LB-07,3716.51,10.5684,24.06,831.55,0.992189,10.4859,1
2026-02-20 22:00:00,50,2,LB-08,3526.321,8.9141,23.69,832.3,0.992521,8.8475,1
2026-02-20 22:00:00,50,2,LB-09,3557.099,24.8902,23.77,830.91,0.99243,24.7018,2
2026-02-20 22:00:00,50,2,LB-10,3489.495,10.4487,23.79,831.61,0.99243,10.3696,1
2026-02-21 06:00:00,51,0,LB-01,3634.648,42.4486,21.64,831.44,0.994279,42.2057,4
2026-02-21 06:00:00,51,0,LB-02,3537.224,26.2376,21.78,833.15,0.99418,26.0849,2
2026-02-21 06:00:00,51,0,LB-03,3618.317,19.472,21.5,831.97,0.994409,19.3631,2
2026-02-21 06:00:00,51,0,LB-04,3717.625,35.5091,21.93,832.55,0.994043,35.2975,3
2026-02-21 06:00:00,51,0,LB-05,3670.038,8.9709,22.04,831.76,0.993939,8.9165,1
2026-02-21 06:00:00,51,0,LB-06,3572.417,11.6475,21.86,832.29,0.994098,11.5788,1
2026-02-21 06:00:00,51,0,LB-07,3735.956,19.4454,21.81,832.09,0.994142,19.3315,2
2026-02-21 06:00:00,51,0,LB-08,3551.144,24.8232,21.76,832.05,0.994182,24.6788,2
2026-02-21 06:00:00,51,0,LB-09,3583.555,26.456,21.62,831.46,0.994296,26.3051,2
2026-02-21 06:00:00,51,0,LB-10,3513.928,24.4324,21.52,830.48,0.994366,24.2948,2
2026-02-21 14:00:00,51,1,LB-01,3649.953,15.3051,27.53,832.08,0.989209,15.14,1
2026-02-21 14:00:00,51,1,LB-02,3566.311,29.087,27.26,832.93,0.989464,28.7805,2
2026-02-21 14:00:00,51,1,LB-03,3638.899,20.5814,27.54,831.56,0.989187,20.3589,2
2026-02-21 14:00:00,51,1,LB-04,3743.846,26.2212,27.45,831.52,0.989262,25.9396,2
2026-02-21 14:00:00,51,1,LB-05,3711.478,41.4397,27.37,831.42,0.989331,40.9975,3
2026-02-21 14:00:00,51,1,LB-06,3641.324,68.9068,27.25,831.11,0.98942,68.1778,6
2026-02-21 14:00:00,51,1,LB-07,3804.677,68.721,27.31,831.82,0.989392,67.992,6
2026-02-21 14:00:00,51,1,LB-08,3573.47,22.3254,27.53,832.84,0.989226,22.0849,2
2026-02-21 14:00:00,51,1,LB-09,3603.72,20.1652,27.11,831.2,0.98955,19.9545,2
2026-02-21 14:00:00,51,1,LB-10,3539.27,25.3425,27.19,831.56,0.989482,25.076,2
2026-02-21 22:00:00,51,2,LB-01,3664.756,14.8025,21.51,830.68,0.99438,14.7193,1
2026-02-21 22:00:00,51,2,LB-02,3595.008,28.6967,20.89,832.14,0.994937,28.5514,2
2026-02-21 22:00:00,51,2,LB-03,3669.291,30.3921,21.4,831.45,0.994488,30.2246,3
2026-02-21 22:00:00,51,2,LB-04,3759.48,15.6343,21.34,832.1,0.994544,15.549,1
2026-02-21 22:00:00,51,2,LB-05,3724.856,13.3781,21.13,831.67,0.994723,13.3075,1
2026-02-21 22:00:00,51,2,LB-06,3656.12,14.7961,21.3,831.73,0.994573,14.7158,1
2026-02-21 22:00:00,51,2,LB-07,3821.139,16.4629,21.62,832.82,0.994314,16.3693,1
2026-02-21 22:00:00,51,2,LB-08,3596.382,22.9122,20.89,831.51,0.994925,22.796,2
2026-02-21 22:00:00,51,2,LB-09,3619.234,15.5142,21.58,832.06,0.994338,15.4264,1
2026-02-21 22:00:00,51,2,LB-10,3548.726,9.4562,21.21,831.35,0.994648,9.4056,1
2026-02-22 06:00:00,52,0,LB-01,3690.512,25.756,20.41,831.79,0.995343,25.636,2
2026-02-22 06:00:00,52,0,LB-02,3614.005,18.9978,20.56,831.92,0.995216,18.9069,2
2026-02-22 06:00:00,52,0,LB-03,3676.558,7.2667,20.58,832.45,0.995206,7.2319,1
2026-02-22 06:00:00,52,0,LB-04,3779.851,20.3703,20.65,831.82,0.995136,20.2712,2
2026-02-22 06:00:00,52,0,LB-05,3740.271,15.4151,20.2,830.42,0.99551,15.3459,1
2026-02-22 06:00:00,52,0,LB-06,3671.454,15.3339,20.26,831.19,0.995468,15.2644,1
2026-02-22 06:00:00,52,0,LB-07,3844.391,23.2521,20.51,832.35,0.995265,23.142,2
2026-02-22 06:00:00,52,0,LB-08,3626.149,29.7663,20.81,831.5,0.995001,29.6175,2
2026-02-22 06:00:00,52,0,LB-09,3654.617,35.3832,20.26,831.45,0.995474,35.2231,3
2026-02-22 06:00:00,52,0,LB-10,3582.336,33.6101,20.45,832.79,0.995323,33.4529,3
2026-02-22 14:00:00,52,1,LB-01,3720.516,30.004,29.44,832.36,0.987562,29.6309,2
2026-02-22 14:00:00,52,1,LB-02,3626.8,12.7943,29.47,832.41,0.987538,12.6349,1
2026-02-22 14:00:00,52,1,LB-03,3704.854,28.2964,29.13,831.91,0.987817,27.9517,2
2026-02-22 14:00:00,52,1,LB-04,3810.341,30.4904,29.61,831.49,0.987389,30.1059,3
2026-02-22 14:00:00,52,1,LB-05,3767.82,27.5492,29.52,831.62,0.987474,27.2041,2
2026-02-22 14:00:00,52,1,LB-06,3709.543,38.0892,29.12,831.72,0.98782,37.6252,3
2026-02-22 14:00:00,52,1,LB-07,3879.935,35.5439,29.15,832.55,0.987821,35.111,3
2026-02-22 14:00:00,52,1,LB-08,3660.672,34.5237,28.9,830.42,0.987972,34.1084,3
2026-02-22 14:00:00,52,1,LB-09,3696.783,42.166,29.13,833.08,0.987852,41.6538,3
2026-02-22 14:00:00,52,1,LB-10,3603.753,21.4168,29.08,832.03,0.987869,21.157,2
2026-02-22 22:00:00,52,2,LB-01,3744.993,24.4768,24.48,831.42,0.991823,24.2767,2
2026-02-22 22:00:00,52,2,LB-02,3653.436,26.6361,24.21,832.49,0.992077,26.4251,2
2026-02-22 22:00:00,52,2,LB-03,3725.92,21.0664,24.1,831.94,0.992163,20.9013,2
2026-02-22 22:00:00,52,2,LB-04,3839.967,29.6258,24.22,833.08,0.992079,29.3911,2
2026-02-22 22:00:00,52,2,LB-05,3773.73,5.9098,23.86,831.65,0.992366,5.8647,0
2026-02-22 22:00:00,52,2,LB-06,3717.992,8.4488,23.92,832.35,0.992324,8.3839,1
2026-02-22 22:00:00,52,2,LB-07,3889.429,9.4936,23.76,830.7,0.992437,9.4218,1
2026-02-22 22:00:00,52,2,LB-08,3675.948,15.2757,24.28,831.15,0.991996,15.1534,1
2026-02-22 22:00:00,52,2,LB-09,3710.686,13.9027,23.96,832.36,0.992296,13.7956,1
2026-02-22 22:00:00,52,2,LB-10,3612.124,8.3709,24.27,831.71,0.992013,8.3041,1
2026-02-23 06:00:00,53,0,LB-01,3766.073,21.0803,22.62,831.65,0.993441,20.942,2
2026-02-23 06:00:00,53,0,LB-02,3677.968,24.5323,22.91,831.94,0.99319,24.3653,2
2026-02-23 06:00:00,53,0,LB-03,3741.842,15.9216,22.9,832.07,0.9932,15.8133,1
2026-02-23 06:00:00,53,0,LB-04,3856.704,16.7371,22.71,831.27,0.993356,16.6259,1
2026-02-23 06:00:00,53,0,LB-05,3807.401,33.6709,22.63,832.48,0.993439,33.4499,3
2026-02-23 06:00:00,53,0,LB-06,3751.481,33.49,23.29,831.75,0.992864,33.251,3
2026-02-23 06:00:00,53,0,LB-07,3933.091,43.6623,22.63,831.73,0.99343,43.3754,4
2026-02-23 06:00:00,53,0,LB-08,3712.609,36.661,22.29,832.65,0.993736,36.4314,3
2026-02-23 06:00:00,53,0,LB-09,3731.741,21.0548,23.22,832.09,0.992925,20.9058,2
2026-02-23 06:00:00,53,0,LB-10,3628.843,16.7193,22.95,832.03,0.993159,16.6049,1
2026-02-23 14:00:00,53,1,LB-01,3783.64,17.5672,27.93,832.61,0.988877,17.3718,1
2026-02-23 14:00:00,53,1,LB-02,3727.753,49.7845,28.11,832.57,0.988715,49.2227,4
2026-02-23 14:00:00,53,1,LB-03,3784.839,42.9975,28.08,831.91,0.988724,42.5127,4
2026-02-23 14:00:00,53,1,LB-04,3879.096,22.3924,28.39,832.81,0.988486,22.1345,2
2026-02-23 14:00:00,53,1,LB-05,3836.052,28.6515,28.39,831.67,0.988455,28.3207,2
2026-02-23 14:00:00,53,1,LB-06,3761.227,9.7457,28.2,832.2,0.988626,9.6349,1
2026-02-23 14:00:00,53,1,LB-07,3953.675,20.584,28.24,831.7,0.988586,20.3491,2
2026-02-23 14:00:00,53,1,LB-08,3744.944,32.3351,28.24,832.49,0.988606,31.9667,3
2026-02-23 14:00:00,53,1,LB-09,3751.682,19.941,28.3,831.53,0.988523,19.7122,2
2026-02-23 14:00:00,53,1,LB-10,3675.54,46.6962,28.47,831.29,0.988376,46.1534,4
2026-02-23 22:00:00,53,2,LB-01,3799.02,15.3799,24.05,832.33,0.992219,15.2602,1
2026-02-23 22:00:00,53,2,LB-02,3739.647,11.8944,23.75,831.45,0.992462,11.8048,1
2026-02-23 22:00:00,53,2,LB-03,3792.661,7.8215,23.93,831.79,0.992306,7.7614,1
2026-02-23 22:00:00,53,2,LB-04,3903.94,24.8443,23.4,832.34,0.992779,24.665,2
2026-02-23 22:00:00,53,2,LB-05,3853.075,17.0232,23.85,832.53,0.992396,16.8938,1
2026-02-23 22:00:00,53,2,LB-06,3781.52,20.2931,23.08,831.15,0.993034,20.1517,2
2026-02-23 22:00:00,53,2,LB-07,3984.529,30.8533,23.3,831.62,0.992849,30.6327,3
2026-02-23 22:00:00,53,2,LB-08,3754.043,9.0988,24.02,832.28,0.992244,9.0283,1
2026-02-23 22:00:00,53,2,LB-09,3773.966,22.2837,23.88,831.85,0.992352,22.1132,2
2026-02-23 22:00:00,53,2,LB-10,3692.484,16.9445,23.64,831.82,0.992557,16.8184,1
2026-02-24 06:00:00,54,0,LB-01,3813.691,14.6707,21.34,831.66,0.99454,14.5906,1
2026-02-24 06:00:00,54,0,LB-02,3774.5,34.8524,21.07,831.89,0.994773,34.6702,3
2026-02-24 06:00:00,54,0,LB-03,3813.367,20.7063,21.37,831.81,0.994515,20.5927,2
