timestamp,day,slot,segment_id,inlet_kl15,outlet_kl15,inlet_pressure_bar,outlet_pressure_bar,flow_rate_kl_per_h
2026-01-19 14:00:00,18,1,SEG-K,264.7054,264.5926,33.924,33.227,33.0856
2026-01-19 14:00:00,18,1,SEG-L,264.602,264.732,32.711,31.633,33.0856
2026-01-19 14:00:00,18,1,SEG-M,264.7972,264.6602,31.295,30.277,33.0856
2026-01-19 14:00:00,18,1,SEG-N,264.6866,264.7756,29.899,28.969,33.0856
2026-01-19 14:00:00,18,1,SEG-O,264.7383,264.5756,28.361,27.472,33.0856
2026-01-19 14:00:00,18,1,SEG-P,264.7254,264.7672,26.99,26.349,33.0856
2026-01-19 14:00:00,18,1,SEG-Q,264.7503,264.7571,25.578,24.671,33.0856
2026-01-19 14:00:00,18,1,SEG-R,264.5744,264.7205,24.306,23.646,33.0856
2026-01-19 14:00:00,18,1,SEG-S,264.6417,264.6488,22.888,21.78,33.0856
2026-01-19 14:00:00,18,1,SEG-T,264.5737,264.6276,21.494,20.547,33.0856
2026-01-19 22:00:00,18,2,SEG-A,158.3944,158.379,47.976,47.169,19.7928
2026-01-19 22:00:00,18,2,SEG-B,158.2814,158.2896,46.583,45.837,19.7928
2026-01-19 22:00:00,18,2,SEG-C,158.3629,158.4161,45.314,44.14,19.7928
2026-01-19 22:00:00,18,2,SEG-D,158.2626,158.3624,43.743,42.803,19.7928
2026-01-19 22:00:00,18,2,SEG-E,158.3149,158.3771,42.492,41.246,19.7928
2026-01-19 22:00:00,18,2,SEG-F,158.2415,158.4418,41.137,39.948,19.7928
2026-01-19 22:00:00,18,2,SEG-G,158.2968,158.3446,39.574,38.881,19.7928
2026-01-19 22:00:00,18,2,SEG-H,158.4302,158.4668,38.181,37.457,19.7928
2026-01-19 22:00:00,18,2,SEG-I,158.3291,158.1533,36.85,35.819,19.7928
2026-01-19 22:00:00,18,2,SEG-J,158.3036,158.3748,35.444,34.663,19.7928
2026-01-19 22:00:00,18,2,SEG-K,158.2819,158.3911,34.072,33.232,19.7928
2026-01-19 22:00:00,18,2,SEG-L,158.5214,158.263,32.461,32.019,19.7928
2026-01-19 22:00:00,18,2,SEG-M,158.2605,158.3382,31.333,30.513,19.7928
2026-01-19 22:00:00,18,2,SEG-N,158.3848,158.379,29.791,29.016,19.7928
2026-01-19 22:00:00,18,2,SEG-O,158.3856,158.2837,28.326,27.463,19.7928
2026-01-19 22:00:00,18,2,SEG-P,158.2495,158.3226,27.137,26.224,19.7928
2026-01-19 22:00:00,18,2,SEG-Q,158.3516,158.3051,25.38,24.791,19.7928
2026-01-19 22:00:00,18,2,SEG-R,158.3393,158.3992,24.119,23.18,19.7928
2026-01-19 22:00:00,18,2,SEG-S,158.3448,158.3689,22.566,21.883,19.7928
2026-01-19 22:00:00,18,2,SEG-T,158.3488,158.3809,21.606,20.378,19.7928
2026-01-20 06:00:00,19,0,SEG-A,209.3534,209.4004,48.109,47.047,26.1797
2026-01-20 06:00:00,19,0,SEG-B,209.4746,209.3119,46.492,45.92,26.1797
2026-01-20 06:00:00,19,0,SEG-C,209.2492,209.5403,45.179,44.306,26.1797
2026-01-20 06:00:00,19,0,SEG-D,209.4739,209.3331,43.926,43.009,26.1797
2026-01-20 06:00:00,19,0,SEG-E,209.3366,209.3949,42.387,41.642,26.1797
2026-01-20 06:00:00,19,0,SEG-F,209.2934,209.339,40.846,40.082,26.1797
2026-01-20 06:00:00,19,0,SEG-G,209.2748,209.5356,39.744,38.576,26.1797
2026-01-20 06:00:00,19,0,SEG-H,209.4187,209.5085,38.256,37.311,26.1797
2026-01-20 06:00:00,19,0,SEG-I,209.468,209.527,36.974,36.24,26.1797
2026-01-20 06:00:00,19,0,SEG-J,209.5767,209.404,35.566,34.601,26.1797
2026-01-20 06:00:00,19,0,SEG-K,209.3508,209.4468,34.216,33.105,26.1797
2026-01-20 06:00:00,19,0,SEG-L,209.3915,209.5692,32.47,31.744,26.1797
2026-01-20 06:00:00,19,0,SEG-M,209.3861,209.3994,31.102,30.118,26.1797
2026-01-20 06:00:00,19,0,SEG-N,209.5829,209.5397,29.865,29.07,26.1797
2026-01-20 06:00:00,19,0,SEG-O,209.3777,209.4939,28.355,27.588,26.1797
2026-01-20 06:00:00,19,0,SEG-P,209.3262,209.561,27.106,26.297,26.1797
2026-01-20 06:00:00,19,0,SEG-Q,209.4556,209.4787,25.679,24.806,26.1797
2026-01-20 06:00:00,19,0,SEG-R,209.3976,209.4289,24.226,23.337,26.1797
2026-01-20 06:00:00,19,0,SEG-S,209.3567,209.6216,22.876,22.204,26.1797
2026-01-20 06:00:00,19,0,SEG-T,209.511,209.4636,21.525,20.713,26.1797
2026-01-20 14:00:00,19,1,SEG-A,236.3621,236.6334,47.962,47.1,29.5729
2026-01-20 14:00:00,19,1,SEG-B,236.6994,236.5985,46.697,45.69,29.5729
2026-01-20 14:00:00,19,1,SEG-C,236.5756,236.5883,45.186,44.379,29.5729
2026-01-20 14:00:00,19,1,SEG-D,236.5512,236.6196,43.816,43.048,29.5729
2026-01-20 14:00:00,19,1,SEG-E,236.7365,236.7524,42.188,41.431,29.5729
2026-01-20 14:00:00,19,1,SEG-F,236.348,236.6957,41.027,40.241,29.5729
2026-01-20 14:00:00,19,1,SEG-G,236.4467,236.5712,39.472,38.658,29.5729
2026-01-20 14:00:00,19,1,SEG-H,236.6567,236.6464,38.161,37.629,29.5729
2026-01-20 14:00:00,19,1,SEG-I,236.7181,236.5637,36.594,35.962,29.5729
2026-01-20 14:00:00,19,1,SEG-J,236.521,236.5281,35.302,34.406,29.5729
2026-01-20 14:00:00,19,1,SEG-K,236.553,236.6056,34.039,32.975,29.5729
2026-01-20 14:00:00,19,1,SEG-L,236.5538,236.4599,32.556,31.788,29.5729
2026-01-20 14:00:00,19,1,SEG-M,236.5188,236.6957,31.28,30.531,29.5729
2026-01-20 14:00:00,19,1,SEG-N,236.4705,236.6284,29.624,28.983,29.5729
2026-01-20 14:00:00,19,1,SEG-O,236.6887,236.6674,28.507,27.682,29.5729
2026-01-20 14:00:00,19,1,SEG-P,236.4825,236.5785,26.785,25.932,29.5729
2026-01-20 14:00:00,19,1,SEG-Q,236.4824,236.8475,25.683,24.703,29.5729
2026-01-20 14:00:00,19,1,SEG-R,236.4878,236.6935,24.104,23.179,29.5729
2026-01-20 14:00:00,19,1,SEG-S,236.5535,236.7824,22.745,21.818,29.5729
2026-01-20 14:00:00,19,1,SEG-T,236.6664,236.5089,21.419,20.577,29.5729
2026-01-20 22:00:00,19,2,SEG-A,177.5375,177.6464,47.897,47.332,22.1931
2026-01-20 22:00:00,19,2,SEG-B,177.5623,177.5191,46.474,45.734,22.1931
2026-01-20 22:00:00,19,2,SEG-C,177.5364,177.5636,45.094,44.223,22.1931
2026-01-20 22:00:00,19,2,SEG-D,177.4975,177.7622,43.781,42.892,22.1931
2026-01-20 22:00:00,19,2,SEG-E,177.5848,177.572,42.283,41.504,22.1931
2026-01-20 22:00:00,19,2,SEG-F,177.6709,177.5191,40.962,40.357,22.1931
2026-01-20 22:00:00,19,2,SEG-G,177.4599,177.5354,39.721,38.733,22.1931
2026-01-20 22:00:00,19,2,SEG-H,177.598,177.5769,38.131,37.375,22.1931
2026-01-20 22:00:00,19,2,SEG-I,177.5331,177.5591,36.544,35.945,22.1931
2026-01-20 22:00:00,19,2,SEG-J,177.5037,177.6638,35.332,34.392,22.1931
2026-01-20 22:00:00,19,2,SEG-K,177.5459,177.4869,33.968,33.092,22.1931
2026-01-20 22:00:00,19,2,SEG-L,177.5214,177.5802,32.545,31.94,22.1931
2026-01-20 22:00:00,19,2,SEG-M,177.4846,177.4752,31.147,30.603,22.1931
2026-01-20 22:00:00,19,2,SEG-N,177.435,177.589,29.875,28.87,22.1931
2026-01-20 22:00:00,19,2,SEG-O,177.6867,177.4651,28.584,27.548,22.1931
2026-01-20 22:00:00,19,2,SEG-P,177.5062,177.5812,27.089,26.11,22.1931
2026-01-20 22:00:00,19,2,SEG-Q,177.645,177.6203,25.639,24.972,22.1931
2026-01-20 22:00:00,19,2,SEG-R,177.5619,177.4342,24.101,23.612,22.1931
2026-01-20 22:00:00,19,2,SEG-S,177.5078,177.6513,22.901,21.863,22.1931
2026-01-20 22:00:00,19,2,SEG-T,177.5518,177.5907,21.455,20.531,22.1931
2026-01-21 06:00:00,20,0,SEG-A,231.5694,231.6498,47.854,47.112,28.9305
2026-01-21 06:00:00,20,0,SEG-B,231.2631,231.4657,46.622,45.781,28.9305
2026-01-21 06:00:00,20,0,SEG-C,231.2944,231.5502,45.129,44.401,28.9305
2026-01-21 06:00:00,20,0,SEG-D,231.6713,231.3796,43.914,43.074,28.9305
2026-01-21 06:00:00,20,0,SEG-E,231.6522,231.367,42.292,41.699,28.9305
2026-01-21 06:00:00,20,0,SEG-F,231.4829,231.3811,40.994,40.242,28.9305
2026-01-21 06:00:00,20,0,SEG-G,231.318,231.4551,39.666,38.677,28.9305
2026-01-21 06:00:00,20,0,SEG-H,231.371,231.5112,38.256,37.433,28.9305
2026-01-21 06:00:00,20,0,SEG-I,231.404,231.4253,36.857,35.949,28.9305
2026-01-21 06:00:00,20,0,SEG-J,231.5586,231.5363,35.456,34.699,28.9305
2026-01-21 06:00:00,20,0,SEG-K,231.4723,231.3607,34.233,33.081,28.9305
2026-01-21 06:00:00,20,0,SEG-L,231.4851,231.4351,32.465,31.573,28.9305
2026-01-21 06:00:00,20,0,SEG-M,231.3635,231.7026,31.298,30.115,28.9305
2026-01-21 06:00:00,20,0,SEG-N,231.3515,231.3246,29.825,28.811,28.9305
2026-01-21 06:00:00,20,0,SEG-O,231.5343,231.6244,28.29,27.652,28.9305
2026-01-21 06:00:00,20,0,SEG-P,231.4423,231.5652,27.056,26.178,28.9305
2026-01-21 06:00:00,20,0,SEG-Q,231.5505,231.2352,25.65,24.622,28.9305
2026-01-21 06:00:00,20,0,SEG-R,231.3265,231.4822,24.196,23.338,28.9305
2026-01-21 06:00:00,20,0,SEG-S,231.513,231.4697,22.759,22.184,28.9305
2026-01-21 06:00:00,20,0,SEG-T,231.2279,231.5383,21.411,20.741,28.9305
2026-01-21 14:00:00,20,1,SEG-A,364.6146,364.8768,47.999,47.155,45.5857
2026-01-21 14:00:00,20,1,SEG-B,364.6096,364.9869,46.562,45.744,45.5857
2026-01-21 14:00:00,20,1,SEG-C,364.5447,365.103,45.287,44.292,45.5857
2026-01-21 14:00:00,20,1,SEG-D,364.6904,364.7684,43.642,43.021,45.5857
2026-01-21 14:00:00,20,1,SEG-E,364.7899,364.7497,42.411,41.498,45.5857
2026-01-21 14:00:00,20,1,SEG-F,364.8706,364.908,41.226,40.08,45.5857
2026-01-21 14:00:00,20,1,SEG-G,364.5685,364.9351,39.663,38.714,45.5857
2026-01-21 14:00:00,20,1,SEG-H,364.5001,364.9017,38.179,37.101,45.5857
2026-01-21 14:00:00,20,1,SEG-I,364.9102,364.6329,36.931,36.082,45.5857
2026-01-21 14:00:00,20,1,SEG-J,364.746,364.7814,35.353,34.624,45.5857
2026-01-21 14:00:00,20,1,SEG-K,364.6018,364.5085,33.716,33.034,45.5857
2026-01-21 14:00:00,20,1,SEG-L,364.513,364.8159,32.514,31.579,45.5857
2026-01-21 14:00:00,20,1,SEG-M,364.6789,364.7692,31.286,30.391,45.5857
2026-01-21 14:00:00,20,1,SEG-N,364.6485,364.6753,30.03,28.806,45.5857
2026-01-21 14:00:00,20,1,SEG-O,364.5529,364.8286,28.186,27.476,45.5857
2026-01-21 14:00:00,20,1,SEG-P,364.8814,364.8168,26.767,25.978,45.5857
2026-01-21 14:00:00,20,1,SEG-Q,364.8921,364.6464,25.605,24.719,45.5857
2026-01-21 14:00:00,20,1,SEG-R,364.7489,364.7431,24.116,23.557,45.5857
2026-01-21 14:00:00,20,1,SEG-S,364.6301,364.6784,22.951,21.958,45.5857
2026-01-21 14:00:00,20,1,SEG-T,364.4877,364.663,21.313,20.645,45.5857
2026-01-21 22:00:00,20,2,SEG-A,175.697,175.6824,47.922,47.046,21.9714
2026-01-21 22:00:00,20,2,SEG-B,175.7226,175.7133,46.554,45.684,21.9714
2026-01-21 22:00:00,20,2,SEG-C,175.6946,175.7806,45.202,44.337,21.9714
2026-01-21 22:00:00,20,2,SEG-D,175.7935,175.9189,43.966,42.812,21.9714
2026-01-21 22:00:00,20,2,SEG-E,175.6469,175.7417,42.454,41.329,21.9714
2026-01-21 22:00:00,20,2,SEG-F,175.7934,175.7094,41.037,40.211,21.9714
2026-01-21 22:00:00,20,2,SEG-G,175.8514,175.9025,39.798,38.821,21.9714
2026-01-21 22:00:00,20,2,SEG-H,175.7589,175.7075,38.036,37.481,21.9714
2026-01-21 22:00:00,20,2,SEG-I,175.8981,175.8065,36.864,36.012,21.9714
2026-01-21 22:00:00,20,2,SEG-J,175.8155,175.7044,35.254,34.524,21.9714
2026-01-21 22:00:00,20,2,SEG-K,175.8062,175.7148,33.84,33.061,21.9714
2026-01-21 22:00:00,20,2,SEG-L,175.7764,175.7292,32.621,31.604,21.9714
2026-01-21 22:00:00,20,2,SEG-M,175.8098,175.8471,31.189,30.192,21.9714
2026-01-21 22:00:00,20,2,SEG-N,175.8095,175.6434,29.916,29.028,21.9714
2026-01-21 22:00:00,20,2,SEG-O,175.6831,175.6939,28.291,27.353,21.9714
2026-01-21 22:00:00,20,2,SEG-P,175.8938,175.8511,27.155,26.187,21.9714
2026-01-21 22:00:00,20,2,SEG-Q,175.8545,175.7176,25.64,24.894,21.9714
2026-01-21 22:00:00,20,2,SEG-R,175.8057,175.6885,23.988,23.389,21.9714
2026-01-21 22:00:00,20,2,SEG-S,175.7262,175.6604,22.837,22.094,21.9714
2026-01-21 22:00:00,20,2,SEG-T,175.6986,175.6658,21.22,20.669,21.9714
2026-01-22 06:00:00,21,0,SEG-A,194.2907,194.2781,48.15,47.198,24.2922
2026-01-22 06:00:00,21,0,SEG-B,194.2256,194.3471,46.678,45.951,24.2922
2026-01-22 06:00:00,21,0,SEG-C,194.377,194.3625,45.283,44.5,24.2922
2026-01-22 06:00:00,21,0,SEG-D,194.3322,194.4556,43.828,42.993,24.2922
2026-01-22 06:00:00,21,0,SEG-E,194.2936,194.3175,42.41,41.489,24.2922
2026-01-22 06:00:00,21,0,SEG-F,194.3313,194.329,41.165,39.945,24.2922
2026-01-22 06:00:00,21,0,SEG-G,194.2871,194.5111,39.659,38.806,24.2922
2026-01-22 06:00:00,21,0,SEG-H,194.2706,194.1954,38.222,37.362,24.2922
2026-01-22 06:00:00,21,0,SEG-I,194.32,194.3729,36.833,35.918,24.2922
2026-01-22 06:00:00,21,0,SEG-J,194.262,194.2941,35.316,34.675,24.2922
2026-01-22 06:00:00,21,0,SEG-K,194.4061,194.3025,33.953,33.197,24.2922
2026-01-22 06:00:00,21,0,SEG-L,194.4408,194.362,32.544,31.832,24.2922
2026-01-22 06:00:00,21,0,SEG-M,194.3796,194.4371,31.091,30.387,24.2922
2026-01-22 06:00:00,21,0,SEG-N,194.2094,194.2981,29.608,29.126,24.2922
2026-01-22 06:00:00,21,0,SEG-O,194.3431,194.2182,28.418,27.441,24.2922
2026-01-22 06:00:00,21,0,SEG-P,194.2911,194.3142,26.895,26.16,24.2922
2026-01-22 06:00:00,21,0,SEG-Q,194.2487,194.2149,25.626,24.885,24.2922
2026-01-22 06:00:00,21,0,SEG-R,194.2812,194.3921,24.205,23.155,24.2922
2026-01-22 06:00:00,21,0,SEG-S,194.3599,194.2539,22.764,21.874,24.2922
2026-01-22 06:00:00,21,0,SEG-T,194.3315,194.344,21.273,20.436,24.2922
2026-01-22 14:00:00,21,1,SEG-A,290.3298,290.4242,47.925,47.077,36.2971
2026-01-22 14:00:00,21,1,SEG-B,290.433,290.2918,46.822,45.672,36.2971
2026-01-22 14:00:00,21,1,SEG-C,290.2972,290.3397,45.25,44.331,36.2971
2026-01-22 14:00:00,21,1,SEG-D,290.3223,290.2715,43.909,42.905,36.2971
2026-01-22 14:00:00,21,1,SEG-E,290.3544,290.5753,42.406,41.504,36.2971
2026-01-22 14:00:00,21,1,SEG-F,290.4055,290.1853,40.874,40.098,36.2971
2026-01-22 14:00:00,21,1,SEG-G,290.3346,290.3637,39.561,38.889,36.2971
2026-01-22 14:00:00,21,1,SEG-H,290.2646,290.6862,38.304,37.504,36.2971
2026-01-22 14:00:00,21,1,SEG-I,290.2033,290.0628,36.756,35.77,36.2971
2026-01-22 14:00:00,21,1,SEG-J,290.4703,290.4047,35.266,34.466,36.2971
2026-01-22 14:00:00,21,1,SEG-K,290.2504,290.4774,33.916,33.32,36.2971
2026-01-22 14:00:00,21,1,SEG-L,290.2632,290.4328,32.678,31.613,36.2971
2026-01-22 14:00:00,21,1,SEG-M,290.2722,290.403,31.284,30.413,36.2971
2026-01-22 14:00:00,21,1,SEG-N,290.2107,290.3426,29.795,28.917,36.2971
2026-01-22 14:00:00,21,1,SEG-O,290.2406,290.5668,28.209,27.496,36.2971
2026-01-22 14:00:00,21,1,SEG-P,290.5141,290.6243,26.994,26.227,36.2971
2026-01-22 14:00:00,21,1,SEG-Q,290.4778,290.1786,25.622,24.728,36.2971
2026-01-22 14:00:00,21,1,SEG-R,290.3418,290.2853,24.13,23.163,36.2971
2026-01-22 14:00:00,21,1,SEG-S,290.3563,290.5539,22.832,21.926,36.2971
2026-01-22 14:00:00,21,1,SEG-T,290.4586,290.4354,21.429,20.444,36.2971
2026-01-22 22:00:00,21,2,SEG-A,213.4026,213.2472,47.955,47.237,26.672
2026-01-22 22:00:00,21,2,SEG-B,213.4125,213.5047,46.555,45.79,26.672
2026-01-22 22:00:00,21,2,SEG-C,213.3382,213.4598,45.189,44.35,26.672
2026-01-22 22:00:00,21,2,SEG-D,213.2814,213.5267,43.86,43.143,26.672
2026-01-22 22:00:00,21,2,SEG-E,213.2107,213.3572,42.13,41.46,26.672
2026-01-22 22:00:00,21,2,SEG-F,213.3448,213.1884,41.094,40.05,26.672
2026-01-22 22:00:00,21,2,SEG-G,213.4697,213.522,39.576,38.79,26.672
2026-01-22 22:00:00,21,2,SEG-H,213.3448,213.242,38.167,37.201,26.672
2026-01-22 22:00:00,21,2,SEG-I,213.3413,213.2997,36.898,35.8,26.672
2026-01-22 22:00:00,21,2,SEG-J,213.3415,213.2738,35.383,34.451,26.672
2026-01-22 22:00:00,21,2,SEG-K,213.4052,213.457,34.027,32.976,26.672
2026-01-22 22:00:00,21,2,SEG-L,213.2794,213.4648,32.654,31.885,26.672
2026-01-22 22:00:00,21,2,SEG-M,213.4298,213.3291,31.263,30.378,26.672
2026-01-22 22:00:00,21,2,SEG-N,213.3796,213.3764,29.655,28.985,26.672
2026-01-22 22:00:00,21,2,SEG-O,213.1757,213.3752,28.635,27.669,26.672
2026-01-22 22:00:00,21,2,SEG-P,213.4877,213.3577,27.002,26.068,26.672
2026-01-22 22:00:00,21,2,SEG-Q,213.3429,213.5326,25.444,24.903,26.672
2026-01-22 22:00:00,21,2,SEG-R,213.4584,213.4649,24.519,23.483,26.672
2026-01-22 22:00:00,21,2,SEG-S,213.5154,213.4512,22.72,21.96,26.672
2026-01-22 22:00:00,21,2,SEG-T,213.2574,213.5797,21.429,20.503,26.672
2026-01-23 06:00:00,22,0,SEG-A,191.1454,191.1852,48.012,47.048,23.8945
2026-01-23 06:00:00,22,0,SEG-B,191.1645,191.1731,46.576,45.729,23.8945
2026-01-23 06:00:00,22,0,SEG-C,191.2269,190.9297,45.265,44.312,23.8945
2026-01-23 06:00:00,22,0,SEG-D,191.0356,191.1416,43.708,43.087,23.8945
2026-01-23 06:00:00,22,0,SEG-E,191.2381,191.2036,42.381,41.548,23.8945
2026-01-23 06:00:00,22,0,SEG-F,191.1946,191.3336,41.022,40.014,23.8945
2026-01-23 06:00:00,22,0,SEG-G,191.0115,191.1396,39.623,38.903,23.8945
2026-01-23 06:00:00,22,0,SEG-H,191.1946,191.2439,38.226,37.416,23.8945
2026-01-23 06:00:00,22,0,SEG-I,191.0543,191.2654,36.835,35.758,23.8945
2026-01-23 06:00:00,22,0,SEG-J,191.3295,191.3045,35.274,34.461,23.8945
2026-01-23 06:00:00,22,0,SEG-K,191.2159,191.112,33.797,32.979,23.8945
2026-01-23 06:00:00,22,0,SEG-L,191.3187,191.1897,32.69,31.809,23.8945
2026-01-23 06:00:00,22,0,SEG-M,191.126,191.1613,31.207,30.297,23.8945
2026-01-23 06:00:00,22,0,SEG-N,191.0209,191.1874,29.57,29.134,23.8945
2026-01-23 06:00:00,22,0,SEG-O,191.1111,191.2098,28.513,27.423,23.8945
2026-01-23 06:00:00,22,0,SEG-P,191.2079,191.1517,26.946,26.135,23.8945
2026-01-23 06:00:00,22,0,SEG-Q,191.3082,191.1098,25.437,24.645,23.8945
2026-01-23 06:00:00,22,0,SEG-R,191.2557,191.0919,24.221,23.598,23.8945
2026-01-23 06:00:00,22,0,SEG-S,191.3267,191.1943,22.572,21.875,23.8945
2026-01-23 06:00:00,22,0,SEG-T,191.139,191.0958,21.199,20.406,23.8945
2026-01-23 14:00:00,22,1,SEG-A,297.1903,297.0247,48.05,47.128,37.1514
2026-01-23 14:00:00,22,1,SEG-B,297.3956,297.3129,46.472,45.839,37.1514
2026-01-23 14:00:00,22,1,SEG-C,297.2643,297.1499,45.226,44.273,37.1514
2026-01-23 14:00:00,22,1,SEG-D,297.2483,297.1708,43.968,42.707,37.1514
2026-01-23 14:00:00,22,1,SEG-E,297.3346,297.2963,42.368,41.582,37.1514
2026-01-23 14:00:00,22,1,SEG-F,297.3456,296.951,40.904,39.922,37.1514
2026-01-23 14:00:00,22,1,SEG-G,297.3653,297.1183,39.473,38.689,37.1514
2026-01-23 14:00:00,22,1,SEG-H,297.4435,297.2544,38.23,37.364,37.1514
2026-01-23 14:00:00,22,1,SEG-I,297.3043,297.3264,36.746,35.917,37.1514
2026-01-23 14:00:00,22,1,SEG-J,297.3335,297.1572,35.139,34.418,37.1514
2026-01-23 14:00:00,22,1,SEG-K,297.4005,297.0598,34.125,33.15,37.1514
2026-01-23 14:00:00,22,1,SEG-L,297.3039,297.2192,32.562,31.616,37.1514
2026-01-23 14:00:00,22,1,SEG-M,297.2662,297.3431,31.214,30.155,37.1514
2026-01-23 14:00:00,22,1,SEG-N,297.2448,297.1878,29.869,29.041,37.1514
2026-01-23 14:00:00,22,1,SEG-O,297.2014,297.1162,28.196,27.667,37.1514
2026-01-23 14:00:00,22,1,SEG-P,297.3327,297.1211,26.943,26.101,37.1514
2026-01-23 14:00:00,22,1,SEG-Q,297.0088,297.2455,25.452,24.782,37.1514
2026-01-23 14:00:00,22,1,SEG-R,297.3646,297.2852,24.335,23.473,37.1514
2026-01-23 14:00:00,22,1,SEG-S,297.083,297.1557,22.984,22.004,37.1514
2026-01-23 14:00:00,22,1,SEG-T,297.2237,297.3363,21.287,20.633,37.1514
2026-01-23 22:00:00,22,2,SEG-A,153.1343,153.1795,47.889,47.209,19.1422
2026-01-23 22:00:00,22,2,SEG-B,153.1686,153.0963,46.761,45.832,19.1422
2026-01-23 22:00:00,22,2,SEG-C,153.1989,153.1001,45.147,44.457,19.1422
2026-01-23 22:00:00,22,2,SEG-D,153.2084,153.24,43.69,42.99,19.1422
2026-01-23 22:00:00,22,2,SEG-E,153.1686,153.1347,42.495,41.385,19.1422
2026-01-23 22:00:00,22,2,SEG-F,153.1135,153.1389,41.12,39.947,19.1422
2026-01-23 22:00:00,22,2,SEG-G,153.1427,153.2503,39.627,38.747,19.1422
2026-01-23 22:00:00,22,2,SEG-H,153.1838,153.0761,38.146,37.296,19.1422
2026-01-23 22:00:00,22,2,SEG-I,153.1245,153.1821,36.732,35.94,19.1422
2026-01-23 22:00:00,22,2,SEG-J,153.0402,152.9945,35.38,34.542,19.1422
2026-01-23 22:00:00,22,2,SEG-K,153.1448,153.2004,34.031,33.178,19.1422
2026-01-23 22:00:00,22,2,SEG-L,153.143,153.2285,32.688,31.581,19.1422
2026-01-23 22:00:00,22,2,SEG-M,153.1712,153.1843,31.046,30.363,19.1422
2026-01-23 22:00:00,22,2,SEG-N,153.1872,153.0542,29.726,28.943,19.1422
2026-01-23 22:00:00,22,2,SEG-O,153.1702,153.0472,28.46,27.581,19.1422
2026-01-23 22:00:00,22,2,SEG-P,153.1538,153.0894,27.052,26.203,19.1422
2026-01-23 22:00:00,22,2,SEG-Q,153.0266,153.0389,25.566,24.485,19.1422
2026-01-23 22:00:00,22,2,SEG-R,153.194,153.2236,24.333,23.434,19.1422
2026-01-23 22:00:00,22,2,SEG-S,153.183,153.0558,22.926,21.973,19.1422
2026-01-23 22:00:00,22,2,SEG-T,153.0341,153.1731,21.366,20.534,19.1422
2026-01-24 06:00:00,23,0,SEG-A,232.9815,232.9272,47.914,47.108,29.1067
2026-01-24 06:00:00,23,0,SEG-B,232.7191,232.7632,46.488,45.936,29.1067
2026-01-24 06:00:00,23,0,SEG-C,232.8362,232.9203,45.03,44.688,29.1067
2026-01-24 06:00:00,23,0,SEG-D,232.8112,232.9656,43.933,43.094,29.1067
2026-01-24 06:00:00,23,0,SEG-E,232.8307,233.0139,42.354,41.727,29.1067
2026-01-24 06:00:00,23,0,SEG-F,232.7238,232.8994,41.117,40.179,29.1067
2026-01-24 06:00:00,23,0,SEG-G,232.7097,232.9033,39.8,38.768,29.1067
2026-01-24 06:00:00,23,0,SEG-H,232.8548,232.7164,38.136,37.327,29.1067
2026-01-24 06:00:00,23,0,SEG-I,232.8808,232.722,36.883,35.79,29.1067
2026-01-24 06:00:00,23,0,SEG-J,232.8696,232.7933,35.426,34.365,29.1067
2026-01-24 06:00:00,23,0,SEG-K,232.6683,232.8479,34.126,33.208,29.1067
2026-01-24 06:00:00,23,0,SEG-L,232.8012,232.8879,32.433,31.83,29.1067
2026-01-24 06:00:00,23,0,SEG-M,232.776,232.716,31.013,30.297,29.1067
2026-01-24 06:00:00,23,0,SEG-N,232.8313,232.9757,29.689,29.06,29.1067
2026-01-24 06:00:00,23,0,SEG-O,232.9344,233.0032,28.191,27.538,29.1067
2026-01-24 06:00:00,23,0,SEG-P,232.7333,232.9909,26.837,26.155,29.1067
2026-01-24 06:00:00,23,0,SEG-Q,232.836,232.8308,25.63,24.694,29.1067
2026-01-24 06:00:00,23,0,SEG-R,232.764,232.8019,24.365,23.531,29.1067
2026-01-24 06:00:00,23,0,SEG-S,232.8947,232.8729,22.981,21.901,29.1067
2026-01-24 06:00:00,23,0,SEG-T,232.9236,233.0717,21.257,20.371,29.1067
2026-01-24 14:00:00,23,1,SEG-A,270.3961,270.2543,48.052,47.123,33.7868
2026-01-24 14:00:00,23,1,SEG-B,270.2121,270.3364,46.545,45.788,33.7868
2026-01-24 14:00:00,23,1,SEG-C,270.351,270.4344,45.292,44.395,33.7868
2026-01-24 14:00:00,23,1,SEG-D,270.3515,270.2157,43.732,42.977,33.7868
2026-01-24 14:00:00,23,1,SEG-E,270.0546,270.2009,42.271,41.572,33.7868
2026-01-24 14:00:00,23,1,SEG-F,270.417,270.059,40.811,40.021,33.7868
2026-01-24 14:00:00,23,1,SEG-G,270.2502,270.2972,39.503,38.746,33.7868
2026-01-24 14:00:00,23,1,SEG-H,270.212,270.4962,38.165,37.297,33.7868
2026-01-24 14:00:00,23,1,SEG-I,270.4163,270.3627,36.706,35.924,33.7868
2026-01-24 14:00:00,23,1,SEG-J,270.1779,270.5631,35.516,34.532,33.7868
2026-01-24 14:00:00,23,1,SEG-K,270.2433,270.1881,33.923,33.258,33.7868
2026-01-24 14:00:00,23,1,SEG-L,270.1181,270.2622,32.649,31.84,33.7868
2026-01-24 14:00:00,23,1,SEG-M,270.2607,270.2672,31.388,30.409,33.7868
2026-01-24 14:00:00,23,1,SEG-N,270.5599,270.1555,29.623,28.96,33.7868
